invite_id,request_id,user_id.customer,user_id.provider,category_id,location_id,location,category,creation_time,sent_time,quote
6980,1386,2386,596,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,7/17/2013 10:44:01,7/17/2013 21:12:24,1
23167,4674,5674,220,108,45,"New Orleans-Metairie, LA",Balloon Artistry,8/28/2013 13:01:02,8/28/2013 14:57:58,0
12657,2523,3523,212,108,10,"Boston-Cambridge-Newton, MA-NH",Balloon Artistry,8/1/2013 0:28:35,8/1/2013 2:03:14,1
19524,3931,4931,498,108,9,"Atlanta-Sandy Springs-Roswell, GA",Balloon Artistry,8/19/2013 21:12:24,8/20/2013 0:55:40,1
8455,1685,2685,934,108,20,"Baltimore-Columbia-Towson, MD",Balloon Artistry,7/22/2013 20:31:58,7/22/2013 20:41:23,1
5434,1072,2072,169,108,33,"Indianapolis-Carmel-Anderson, IN",Balloon Artistry,7/14/2013 14:02:30,7/14/2013 14:56:47,1
22522,4549,5549,498,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/26/2013 5:05:35,8/26/2013 14:32:12,1
20636,4154,5154,953,108,63,"Bakersfield, CA",Balloon Artistry,8/21/2013 9:12:23,8/21/2013 12:02:07,1
20510,4132,5132,498,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/21/2013 15:16:58,8/21/2013 16:15:53,0
17446,3497,4497,62,108,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Balloon Artistry,8/13/2013 18:27:54,8/13/2013 21:56:17,1
24318,4903,5903,278,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/30/2013 20:06:58,8/30/2013 22:23:20,0
21286,4288,5288,593,108,19,"St. Louis, MO-IL",Balloon Artistry,8/23/2013 12:16:31,8/24/2013 2:44:31,0
24320,4903,5903,508,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/30/2013 20:06:58,8/30/2013 21:19:10,0
22630,4568,5568,637,108,69,"Baton Rouge, LA",Balloon Artistry,8/26/2013 18:12:38,8/26/2013 23:02:01,1
7413,1473,2473,169,108,29,"Cleveland-Elyria, OH",Balloon Artistry,7/18/2013 16:36:29,7/19/2013 4:29:42,1
21288,4288,5288,655,108,19,"St. Louis, MO-IL",Balloon Artistry,8/23/2013 12:16:31,8/23/2013 16:33:09,0
22628,4568,5568,618,108,69,"Baton Rouge, LA",Balloon Artistry,8/26/2013 18:12:38,8/26/2013 18:43:16,1
21846,4406,5406,212,108,10,"Boston-Cambridge-Newton, MA-NH",Balloon Artistry,8/24/2013 20:30:17,8/24/2013 22:06:17,1
18549,3724,4724,11,108,8,"Miami-Fort Lauderdale-West Palm Beach, FL",Balloon Artistry,8/16/2013 16:35:53,8/16/2013 17:59:22,1
17810,3573,4573,354,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/14/2013 14:50:59,8/14/2013 20:27:55,1
12660,2523,3523,237,108,10,"Boston-Cambridge-Newton, MA-NH",Balloon Artistry,8/1/2013 0:28:35,8/1/2013 6:14:42,0
8986,1794,2794,54,108,12,"Riverside-San Bernardino-Ontario, CA",Balloon Artistry,7/23/2013 2:44:28,7/23/2013 3:09:08,1
2813,556,1556,169,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,7/8/2013 20:44:22,7/9/2013 7:05:10,0
21060,4243,5243,459,108,42,"Louisville/Jefferson County, KY-IN",Balloon Artistry,8/22/2013 3:37:24,8/22/2013 10:50:47,0
21416,4314,5314,13,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/23/2013 2:00:49,8/23/2013 4:32:12,1
9779,1951,2951,637,108,34,"San Jose-Sunnyvale-Santa Clara, CA",Balloon Artistry,7/24/2013 9:59:45,7/24/2013 10:56:08,1
18601,3734,4734,738,108,4,"Dallas-Fort Worth-Arlington, TX",Balloon Artistry,8/16/2013 19:52:07,8/16/2013 22:03:45,1
17811,3573,4573,596,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/14/2013 14:50:59,8/14/2013 18:40:16,1
20902,4208,5208,538,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/22/2013 17:41:11,8/22/2013 17:49:16,1
19384,3901,4901,498,108,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Balloon Artistry,8/18/2013 10:04:39,8/18/2013 12:18:45,1
6373,1255,2255,534,108,13,"Phoenix-Mesa-Scottsdale, AZ",Balloon Artistry,7/16/2013 19:12:48,7/16/2013 21:29:45,1
21847,4406,5406,13,108,10,"Boston-Cambridge-Newton, MA-NH",Balloon Artistry,8/24/2013 20:30:17,8/24/2013 22:48:16,1
22798,4601,5601,596,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/27/2013 0:50:35,8/27/2013 4:13:28,1
14466,2882,3882,972,108,14,"Detroit-Warren-Dearborn, MI",Balloon Artistry,8/5/2013 0:33:14,8/5/2013 2:46:14,1
24316,4903,5903,498,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/30/2013 20:06:58,8/30/2013 21:16:38,0
14467,2882,3882,655,108,14,"Detroit-Warren-Dearborn, MI",Balloon Artistry,8/5/2013 0:33:14,8/5/2013 3:27:55,1
23604,4760,5760,551,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/29/2013 2:42:14,8/30/2013 12:40:21,1
17409,3491,4491,354,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/13/2013 13:19:57,8/13/2013 14:27:40,1
8058,1603,2603,655,108,4,"Dallas-Fort Worth-Arlington, TX",Balloon Artistry,7/20/2013 16:57:10,7/20/2013 18:24:59,1
16519,3301,4301,546,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/11/2013 19:21:08,8/11/2013 23:29:15,1
5375,1062,2062,169,108,34,"San Jose-Sunnyvale-Santa Clara, CA",Balloon Artistry,7/14/2013 14:14:50,7/14/2013 20:57:18,0
12509,2491,3491,546,108,61,"Albany-Schenectady-Troy, NY",Balloon Artistry,7/31/2013 17:41:37,7/31/2013 18:40:11,1
14960,2979,3979,508,108,55,"Tulsa, OK",Balloon Artistry,8/6/2013 17:26:56,8/6/2013 23:06:53,1
23189,4679,5679,13,108,3,"Chicago-Naperville-Elgin, IL-IN-WI",Balloon Artistry,8/28/2013 19:22:29,8/29/2013 4:03:45,1
20246,4077,5077,498,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/20/2013 9:22:31,8/20/2013 17:24:04,1
18604,3734,4734,655,108,4,"Dallas-Fort Worth-Arlington, TX",Balloon Artistry,8/16/2013 19:52:07,8/17/2013 2:24:32,1
19522,3931,4931,237,108,9,"Atlanta-Sandy Springs-Roswell, GA",Balloon Artistry,8/19/2013 21:12:24,8/19/2013 22:19:29,1
17812,3573,4573,498,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/14/2013 14:50:59,8/14/2013 22:21:25,1
4232,839,1839,551,108,11,"San Francisco-Oakland-Fremont, CA",Balloon Artistry,7/11/2013 14:31:19,7/11/2013 16:54:40,1
3595,715,1715,278,108,8,"Miami-Fort Lauderdale-West Palm Beach, FL",Balloon Artistry,7/9/2013 14:39:27,7/9/2013 23:34:29,1
21368,4305,5305,919,108,8,"Miami-Fort Lauderdale-West Palm Beach, FL",Balloon Artistry,8/23/2013 2:43:39,8/23/2013 7:27:13,0
5437,1072,2072,538,108,33,"Indianapolis-Carmel-Anderson, IN",Balloon Artistry,7/14/2013 14:02:30,7/15/2013 20:32:53,0
14302,2847,3847,169,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/5/2013 10:00:27,8/5/2013 15:10:25,1
20470,4124,5124,252,108,67,"El Paso, TX",Balloon Artistry,8/21/2013 0:01:44,8/21/2013 2:35:21,0
5597,1101,2101,8,108,77,"Akron, OH",Balloon Artistry,7/14/2013 5:12:21,7/14/2013 6:41:49,1
17108,3428,4428,54,108,17,"San Diego-Carlsbad, CA",Balloon Artistry,8/12/2013 10:47:45,8/12/2013 11:56:35,1
10737,2134,3134,237,108,23,"Charlotte-Concord-Gastonia, NC-SC",Balloon Artistry,7/27/2013 0:14:39,7/27/2013 2:59:30,1
17411,3491,4491,934,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/13/2013 13:19:57,8/13/2013 15:35:41,1
21414,4314,5314,551,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/23/2013 2:00:49,8/23/2013 4:51:19,1
12182,2416,3416,538,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,7/30/2013 14:56:18,7/30/2013 17:10:28,1
23606,4760,5760,524,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/29/2013 2:42:14,8/29/2013 3:43:37,1
20912,4211,5211,934,108,47,"Raleigh, NC",Balloon Artistry,8/22/2013 1:14:01,8/22/2013 2:34:58,1
24330,4906,5906,354,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/30/2013 10:36:21,8/30/2013 12:57:12,0
14975,2983,3983,459,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/6/2013 1:12:50,8/6/2013 3:56:33,1
14976,2983,3983,934,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/6/2013 1:12:50,8/6/2013 2:12:46,0
6839,1355,2355,538,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,7/17/2013 10:31:46,7/17/2013 16:34:10,1
21795,4393,5393,593,108,11,"San Francisco-Oakland-Fremont, CA",Balloon Artistry,8/24/2013 1:49:17,8/24/2013 4:48:34,1
14921,2972,3972,198,108,58,"Worcester, MA-CT",Balloon Artistry,8/6/2013 21:22:52,8/6/2013 21:55:49,1
7228,1437,2437,508,108,3,"Chicago-Naperville-Elgin, IL-IN-WI",Balloon Artistry,7/18/2013 5:56:14,7/18/2013 9:30:20,1
14927,2972,3972,572,108,58,"Worcester, MA-CT",Balloon Artistry,8/6/2013 21:22:52,8/7/2013 7:04:09,1
8457,1685,2685,655,108,20,"Baltimore-Columbia-Towson, MD",Balloon Artistry,7/22/2013 20:31:58,7/22/2013 21:29:19,1
12304,2445,3445,538,108,31,"Las Vegas-Henderson-Paradise, NV",Balloon Artistry,7/31/2013 10:14:52,7/31/2013 12:05:05,1
22520,4549,5549,354,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/26/2013 5:05:35,8/26/2013 6:55:23,1
7229,1437,2437,13,108,3,"Chicago-Naperville-Elgin, IL-IN-WI",Balloon Artistry,7/18/2013 5:56:14,7/18/2013 8:03:28,1
453,91,1091,572,108,44,"Richmond, VA",Balloon Artistry,7/1/2013 5:43:33,7/1/2013 9:33:17,0
20511,4132,5132,51,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/21/2013 15:16:58,8/21/2013 21:20:29,1
20910,4210,5210,609,108,50,"Salt Lake City, UT",Balloon Artistry,8/22/2013 5:35:53,8/22/2013 14:22:53,1
9775,1951,2951,781,108,34,"San Jose-Sunnyvale-Santa Clara, CA",Balloon Artistry,7/24/2013 9:59:45,7/24/2013 22:05:28,1
9777,1951,2951,212,108,34,"San Jose-Sunnyvale-Santa Clara, CA",Balloon Artistry,7/24/2013 9:59:45,7/24/2013 15:34:23,1
10243,2039,3039,637,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,7/25/2013 19:22:33,7/26/2013 1:50:58,0
24335,4906,5906,524,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/30/2013 10:36:21,8/30/2013 10:55:19,1
23605,4760,5760,107,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/29/2013 2:42:14,8/29/2013 8:05:02,1
19849,3996,4996,934,108,29,"Cleveland-Elyria, OH",Balloon Artistry,8/19/2013 10:26:17,8/19/2013 12:06:04,1
17106,3428,4428,530,108,17,"San Diego-Carlsbad, CA",Balloon Artistry,8/12/2013 10:47:45,8/12/2013 20:41:52,1
19535,3932,4932,508,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/19/2013 8:19:40,8/19/2013 17:19:45,1
20514,4132,5132,508,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/21/2013 15:16:58,8/21/2013 16:36:01,1
1861,377,1377,934,108,4,"Dallas-Fort Worth-Arlington, TX",Balloon Artistry,7/5/2013 5:42:13,7/5/2013 10:29:08,1
19533,3932,4932,278,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/19/2013 8:19:40,8/19/2013 13:07:37,0
18545,3724,4724,459,108,8,"Miami-Fort Lauderdale-West Palm Beach, FL",Balloon Artistry,8/16/2013 16:35:53,8/16/2013 18:15:03,1
20895,4208,5208,354,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/22/2013 17:41:11,8/22/2013 20:19:48,1
14249,2837,3837,169,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/5/2013 12:13:05,8/5/2013 14:50:56,1
21361,4305,5305,517,108,8,"Miami-Fort Lauderdale-West Palm Beach, FL",Balloon Artistry,8/23/2013 2:43:39,8/23/2013 2:52:09,1
21514,4332,5332,62,108,36,"Nashville-Davidson-Murfreesboro-Franklin, TN",Balloon Artistry,8/23/2013 19:25:24,8/24/2013 0:53:23,1
6371,1255,2255,804,108,13,"Phoenix-Mesa-Scottsdale, AZ",Balloon Artistry,7/16/2013 19:12:48,7/16/2013 21:26:46,1
20637,4154,5154,954,108,63,"Bakersfield, CA",Balloon Artistry,8/21/2013 9:12:23,8/21/2013 10:40:43,1
6836,1355,2355,107,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,7/17/2013 10:31:46,7/17/2013 11:13:04,1
21287,4288,5288,293,108,19,"St. Louis, MO-IL",Balloon Artistry,8/23/2013 12:16:31,8/23/2013 17:17:15,0
455,91,1091,198,108,44,"Richmond, VA",Balloon Artistry,7/1/2013 5:43:33,7/1/2013 6:21:24,1
14251,2837,3837,596,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/5/2013 12:13:05,8/5/2013 13:33:57,1
22629,4568,5568,220,108,69,"Baton Rouge, LA",Balloon Artistry,8/26/2013 18:12:38,8/26/2013 19:28:51,1
10736,2134,3134,459,108,23,"Charlotte-Concord-Gastonia, NC-SC",Balloon Artistry,7/27/2013 0:14:39,7/27/2013 6:24:58,1
10893,2163,3163,222,108,12,"Riverside-San Bernardino-Ontario, CA",Balloon Artistry,7/27/2013 15:34:07,7/27/2013 17:07:58,0
21794,4393,5393,655,108,11,"San Francisco-Oakland-Fremont, CA",Balloon Artistry,8/24/2013 1:49:17,8/24/2013 4:23:18,1
14619,2916,3916,655,108,20,"Baltimore-Columbia-Towson, MD",Balloon Artistry,8/6/2013 7:11:34,8/6/2013 9:35:49,1
20996,4230,5230,618,108,3,"Chicago-Naperville-Elgin, IL-IN-WI",Balloon Artistry,8/22/2013 23:34:28,8/23/2013 2:27:09,1
14974,2983,3983,354,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/6/2013 1:12:50,8/6/2013 3:14:49,0
23602,4760,5760,459,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/29/2013 2:42:14,8/29/2013 4:01:40,1
14120,2809,3809,169,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/5/2013 22:03:40,8/5/2013 22:56:48,0
23603,4760,5760,934,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/29/2013 2:42:14,8/29/2013 10:38:36,1
23940,4829,5829,51,108,56,"Fresno, CA",Balloon Artistry,8/29/2013 23:40:43,8/30/2013 4:53:12,1
5378,1062,2062,212,108,34,"San Jose-Sunnyvale-Santa Clara, CA",Balloon Artistry,7/14/2013 14:14:50,7/14/2013 14:41:19,1
14250,2837,3837,354,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/5/2013 12:13:05,8/5/2013 16:26:40,1
9774,1951,2951,169,108,34,"San Jose-Sunnyvale-Santa Clara, CA",Balloon Artistry,7/24/2013 9:59:45,7/24/2013 14:53:16,1
14458,2880,3880,524,108,28,"Cincinnati, OH-KY-IN",Balloon Artistry,8/5/2013 15:49:10,8/5/2013 17:54:33,1
12177,2416,3416,934,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,7/30/2013 14:56:18,7/30/2013 15:49:32,1
20998,4230,5230,508,108,3,"Chicago-Naperville-Elgin, IL-IN-WI",Balloon Artistry,8/22/2013 23:34:28,8/23/2013 0:32:49,1
14980,2983,3983,51,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/6/2013 1:12:50,8/6/2013 8:22:50,1
19528,3932,4932,551,108,5,"Houston-The Woodlands-Sugar Land, TX",Balloon Artistry,8/19/2013 8:19:40,8/19/2013 14:37:53,1
14979,2983,3983,524,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/6/2013 1:12:50,8/6/2013 3:50:55,1
23423,4723,5723,572,108,68,"Allentown-Bethlehem-Easton, PA-NJ",Balloon Artistry,8/28/2013 9:43:43,8/28/2013 10:02:50,0
6835,1355,2355,551,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,7/17/2013 10:31:46,7/17/2013 12:46:20,1
14252,2837,3837,498,108,1,"New York-Newark-Jersey City, NY-NJ-PA",Balloon Artistry,8/5/2013 12:13:05,8/5/2013 16:56:37,1
6838,1355,2355,51,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,7/17/2013 10:31:46,7/17/2013 12:48:18,1
24332,4906,5906,934,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/30/2013 10:36:21,8/30/2013 12:54:02,1
23601,4760,5760,354,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/29/2013 2:42:14,8/29/2013 4:51:11,0
14959,2979,3979,11,108,55,"Tulsa, OK",Balloon Artistry,8/6/2013 17:26:56,8/6/2013 19:52:11,1
14977,2983,3983,551,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,8/6/2013 1:12:50,8/6/2013 8:31:21,1
12178,2416,3416,551,108,2,"Los Angeles-Long Beach-Anaheim, CA",Balloon Artistry,7/30/2013 14:56:18,7/30/2013 18:52:18,1
13896,2762,3762,747,109,53,"Tucson, AZ",Interior Design,8/4/2013 1:59:10,8/4/2013 2:57:27,0
10686,2123,3123,7,109,3,"Chicago-Naperville-Elgin, IL-IN-WI",Interior Design,7/26/2013 10:08:47,7/26/2013 12:47:30,0
21556,4343,5343,516,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/23/2013 10:13:24,8/23/2013 14:18:59,0
13894,2762,3762,64,109,53,"Tucson, AZ",Interior Design,8/4/2013 1:59:10,8/4/2013 3:52:27,0
11744,2334,3334,710,109,10,"Boston-Cambridge-Newton, MA-NH",Interior Design,7/29/2013 7:07:09,7/29/2013 9:44:21,0
22166,4478,5478,386,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/26/2013 18:51:02,8/27/2013 3:06:37,0
13898,2762,3762,281,109,53,"Tucson, AZ",Interior Design,8/4/2013 1:59:10,8/4/2013 20:34:16,0
21553,4343,5343,386,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/23/2013 10:13:24,8/23/2013 11:57:28,1
13897,2762,3762,855,109,53,"Tucson, AZ",Interior Design,8/4/2013 1:59:10,8/4/2013 5:58:02,1
15629,3119,4119,948,109,73,"Greensboro-High Point, NC",Interior Design,8/8/2013 9:59:46,8/8/2013 22:26:44,0
15499,3090,4090,609,109,6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Interior Design,8/8/2013 17:58:58,8/8/2013 21:05:40,0
2698,535,1535,486,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,7/7/2013 16:27:11,7/7/2013 19:19:33,0
2699,535,1535,991,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,7/7/2013 16:27:11,7/7/2013 22:57:20,1
6640,1313,2313,991,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,7/16/2013 20:40:54,7/16/2013 21:37:47,1
16850,3377,4377,7,109,21,"Denver-Aurora-Lakewood, CO",Interior Design,8/12/2013 10:44:06,8/12/2013 11:58:16,0
17406,3490,4490,409,109,36,"Nashville-Davidson-Murfreesboro-Franklin, TN",Interior Design,8/13/2013 23:29:49,8/14/2013 18:37:42,0
11268,2240,3240,296,109,3,"Chicago-Naperville-Elgin, IL-IN-WI",Interior Design,7/28/2013 3:50:51,7/28/2013 5:09:23,0
23477,4735,5735,140,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,8/28/2013 13:46:37,8/28/2013 14:48:01,1
13899,2762,3762,635,109,53,"Tucson, AZ",Interior Design,8/4/2013 1:59:10,8/4/2013 17:57:50,1
4938,979,1979,82,109,67,"El Paso, TX",Interior Design,7/12/2013 2:06:03,7/12/2013 2:36:42,0
13895,2762,3762,997,109,53,"Tucson, AZ",Interior Design,8/4/2013 1:59:10,8/4/2013 2:45:18,1
19537,3933,4933,755,109,4,"Dallas-Fort Worth-Arlington, TX",Interior Design,8/19/2013 13:05:28,8/19/2013 15:58:09,1
21557,4343,5343,986,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/23/2013 10:13:24,8/23/2013 21:43:48,0
15627,3119,4119,297,109,73,"Greensboro-High Point, NC",Interior Design,8/8/2013 9:59:46,8/8/2013 12:28:38,0
11743,2334,3334,294,109,10,"Boston-Cambridge-Newton, MA-NH",Interior Design,7/29/2013 7:07:09,7/29/2013 9:38:23,1
11269,2240,3240,948,109,3,"Chicago-Naperville-Elgin, IL-IN-WI",Interior Design,7/28/2013 3:50:51,7/28/2013 11:12:47,0
21940,4428,5428,296,109,13,"Phoenix-Mesa-Scottsdale, AZ",Interior Design,8/25/2013 8:25:28,8/25/2013 10:07:29,0
4940,979,1979,140,109,67,"El Paso, TX",Interior Design,7/12/2013 2:06:03,7/12/2013 10:39:44,1
6638,1313,2313,140,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,7/16/2013 20:40:54,7/16/2013 23:08:05,1
2696,535,1535,115,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,7/7/2013 16:27:11,7/7/2013 18:06:10,1
21944,4428,5428,215,109,13,"Phoenix-Mesa-Scottsdale, AZ",Interior Design,8/25/2013 8:25:28,8/25/2013 9:01:30,0
22167,4478,5478,644,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/26/2013 18:51:02,8/26/2013 21:36:59,1
4939,979,1979,603,109,67,"El Paso, TX",Interior Design,7/12/2013 2:06:03,7/12/2013 3:53:13,0
17407,3490,4490,386,109,36,"Nashville-Davidson-Murfreesboro-Franklin, TN",Interior Design,8/13/2013 23:29:49,8/14/2013 1:09:23,0
24564,4950,5950,115,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,8/31/2013 6:43:19,8/31/2013 10:08:59,0
21942,4428,5428,755,109,13,"Phoenix-Mesa-Scottsdale, AZ",Interior Design,8/25/2013 8:25:28,8/26/2013 0:12:46,0
20020,4036,5036,749,109,9,"Atlanta-Sandy Springs-Roswell, GA",Interior Design,8/20/2013 15:21:32,8/20/2013 19:48:45,1
24567,4950,5950,991,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,8/31/2013 6:43:19,8/31/2013 7:40:11,1
3505,701,1701,997,109,31,"Las Vegas-Henderson-Paradise, NV",Interior Design,7/9/2013 3:53:48,7/9/2013 12:24:46,1
2441,487,1487,756,109,4,"Dallas-Fort Worth-Arlington, TX",Interior Design,7/7/2013 2:07:46,7/7/2013 3:34:41,0
17408,3490,4490,710,109,36,"Nashville-Davidson-Murfreesboro-Franklin, TN",Interior Design,8/13/2013 23:29:49,8/14/2013 2:55:05,0
15500,3090,4090,855,109,6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Interior Design,8/8/2013 17:58:58,8/8/2013 21:05:17,0
2697,535,1535,140,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,7/7/2013 16:27:11,7/7/2013 20:52:17,0
22169,4478,5478,516,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/26/2013 18:51:02,8/26/2013 19:17:59,1
3503,701,1701,619,109,31,"Las Vegas-Henderson-Paradise, NV",Interior Design,7/9/2013 3:53:48,7/9/2013 5:18:28,0
24566,4950,5950,486,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,8/31/2013 6:43:19,8/31/2013 8:12:43,0
7907,1577,2577,281,109,56,"Fresno, CA",Interior Design,7/20/2013 23:59:17,7/21/2013 2:34:24,0
16847,3377,4377,785,109,21,"Denver-Aurora-Lakewood, CO",Interior Design,8/12/2013 10:44:06,8/12/2013 15:54:25,0
7911,1577,2577,774,109,56,"Fresno, CA",Interior Design,7/20/2013 23:59:17,7/21/2013 1:13:37,1
22168,4478,5478,77,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/26/2013 18:51:02,8/27/2013 2:15:07,1
21941,4428,5428,10,109,13,"Phoenix-Mesa-Scottsdale, AZ",Interior Design,8/25/2013 8:25:28,8/25/2013 10:54:11,1
21554,4343,5343,644,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/23/2013 10:13:24,8/23/2013 11:33:26,0
21555,4343,5343,77,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/23/2013 10:13:24,8/23/2013 15:47:10,0
20170,4065,5065,749,109,42,"Louisville/Jefferson County, KY-IN",Interior Design,8/20/2013 6:55:15,8/20/2013 7:38:28,1
23254,4692,5692,991,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,8/28/2013 11:07:46,8/28/2013 12:37:24,0
7908,1577,2577,10,109,56,"Fresno, CA",Interior Design,7/20/2013 23:59:17,7/21/2013 5:14:23,0
566,109,1109,516,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,7/2/2013 13:18:43,7/2/2013 15:05:20,1
567,109,1109,986,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,7/2/2013 13:18:43,7/2/2013 14:16:46,1
21943,4428,5428,372,109,13,"Phoenix-Mesa-Scottsdale, AZ",Interior Design,8/25/2013 8:25:28,8/25/2013 14:35:50,0
11270,2240,3240,7,109,3,"Chicago-Naperville-Elgin, IL-IN-WI",Interior Design,7/28/2013 3:50:51,7/28/2013 6:47:47,0
10014,1993,2993,296,109,3,"Chicago-Naperville-Elgin, IL-IN-WI",Interior Design,7/25/2013 8:26:43,7/25/2013 9:08:10,1
24565,4950,5950,140,109,1,"New York-Newark-Jersey City, NY-NJ-PA",Interior Design,8/31/2013 6:43:19,8/31/2013 8:23:20,0
21552,4343,5343,64,109,2,"Los Angeles-Long Beach-Anaheim, CA",Interior Design,8/23/2013 10:13:24,8/23/2013 11:15:03,1
15501,3090,4090,215,109,6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Interior Design,8/8/2013 17:58:58,8/9/2013 21:09:46,1
10685,2123,3123,948,109,3,"Chicago-Naperville-Elgin, IL-IN-WI",Interior Design,7/26/2013 10:08:47,7/26/2013 13:55:09,0
24003,4842,5842,756,109,4,"Dallas-Fort Worth-Arlington, TX",Interior Design,8/30/2013 20:03:08,8/30/2013 22:33:50,0
